,Column Status,,,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Complete,874,3,0,1,1,1,0,0,0,1,1,1,2,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,882,Loss,862,Preparation,888,Battle
Complete,875,3,2,0,0,1,0,0,0,2,2,1,4,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,872,Win,886,Win,892,Loss
Complete,876,3,2,0,1,0,0,0,0,2,3,2,4,3,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,863,Battle,884,Win,882,Win
Complete,877,3,1,0,0,2,0,0,0,1,1,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,853,Loss,880,Loss,905,Win
Complete,878,3,1,0,0,2,0,0,0,1,1,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,859,Win,858,Loss,899,Loss
Complete,879,3,2,0,0,1,0,0,0,2,2,1,4,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,854,Loss,872,Win,885,Win
Complete,880,3,2,0,0,1,0,0,0,2,2,3,4,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,860,Win,877,Win,909,Loss
Complete,881,3,2,0,1,0,0,0,0,2,3,1,4,4,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,883,Win,865,Win,853,Battle
Complete,882,3,1,0,0,2,0,0,0,1,1,1,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,874,Win,867,Loss,876,Loss
Complete,883,3,0,0,2,1,0,0,0,0,2,0,0,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,881,Loss,861,Battle,920,Battle
Complete,884,3,1,0,0,2,0,0,0,1,1,0,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,885,Win,876,Loss,917,Loss
Complete,885,3,0,0,1,2,0,0,0,0,1,0,0,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,884,Loss,854,Battle,879,Loss
Complete,886,3,0,0,0,3,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,855,Loss,875,Loss,924,Loss
Complete,887,3,0,0,0,3,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,865,Loss,866,Loss,893,Loss
Complete,888,2,0,1,0,1,0,0,0,1,0,1,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,903,Loss,874,Preparation
Complete,889,2,0,0,1,1,0,0,0,0,1,0,0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,904,Loss,861,Battle
Complete,890,2,1,0,1,0,0,0,0,1,2,1,1,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,911,Win,923,Battle
Complete,891,2,2,0,0,0,0,0,0,2,2,1,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,893,Win,926,Win
Complete,892,2,2,0,0,0,0,0,0,2,2,3,3,3,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,908,Win,875,Win
Complete,893,2,1,0,0,1,0,0,0,1,1,0,2,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,891,Loss,887,Win
Complete,894,2,0,1,0,1,0,0,0,1,0,1,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,916,Preparation,907,Loss
Complete,895,2,2,0,0,0,0,0,0,2,2,2,3,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,906,Win,851,Win
Complete,896,2,0,1,1,0,0,0,0,1,1,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,927,Battle,913,Preparation
Complete,897,2,1,0,0,1,0,0,0,1,1,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,924,Loss,904,Win
Complete,898,2,0,0,0,2,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,914,Loss,908,Loss
Complete,899,2,1,0,0,1,0,0,0,1,1,1,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,922,Loss,878,Win
Complete,900,2,2,0,0,0,0,0,0,2,2,2,3,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,907,Win,848,Win
Complete,901,2,1,0,0,1,0,0,0,1,1,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,910,Win,872,Loss
Complete,902,2,2,0,0,0,0,0,0,2,2,1,3,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,915,Win,871,Win
Complete,903,2,1,1,0,0,0,0,0,2,1,3,3,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,888,Win,849,Preparation
Complete,904,2,1,0,0,1,0,0,0,1,1,0,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,889,Win,897,Loss
Complete,905,2,1,0,0,1,0,0,0,1,1,0,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,918,Win,877,Loss
Complete,906,2,1,0,0,1,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,895,Loss,870,Win
Complete,907,2,1,0,0,1,0,0,0,1,1,1,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,900,Loss,894,Win
Complete,908,2,1,0,0,1,0,0,0,1,1,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,892,Loss,898,Win
Complete,909,2,1,0,0,1,0,0,0,1,1,2,2,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,919,Loss,880,Win
Complete,910,2,0,0,0,2,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,901,Loss,852,Loss
Complete,911,2,0,1,0,1,0,0,0,1,0,2,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,890,Loss,854,Preparation
Complete,912,2,1,0,1,0,0,0,0,1,2,0,1,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,926,Win,922,Battle
Complete,913,2,0,0,2,0,0,0,0,0,2,0,0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,921,Battle,896,Battle
Complete,914,2,1,0,0,1,0,0,0,1,1,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,898,Win,867,Loss
Complete,915,2,0,0,0,2,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,902,Loss,856,Loss
Complete,916,2,0,1,1,0,0,0,0,1,1,0,2,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,894,Battle,857,Preparation
Complete,917,2,2,0,0,0,0,0,0,2,2,2,3,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,920,Win,884,Win
Complete,918,2,0,0,1,1,0,0,0,0,1,0,0,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,905,Loss,850,Battle
Complete,919,2,1,0,1,0,0,0,0,1,2,1,1,3,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,909,Win,855,Battle
Complete,920,2,0,1,0,1,0,0,0,1,0,0,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,917,Loss,883,Preparation
Complete,921,2,0,1,0,1,0,0,0,1,0,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,913,Preparation,869,Loss
Complete,922,2,1,1,0,0,0,0,0,2,1,2,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,899,Win,912,Preparation
Complete,923,2,1,1,0,0,0,0,0,2,1,2,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,925,Win,890,Preparation
Complete,924,2,2,0,0,0,0,0,0,2,2,1,3,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,897,Win,886,Win
Complete,925,2,1,0,0,1,0,0,0,1,1,1,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,923,Loss,865,Win
Complete,926,2,0,0,0,2,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,912,Loss,891,Loss
Complete,927,2,0,1,0,1,0,0,0,1,0,1,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,896,Preparation,863,Loss
Complete,928,2,0,1,0,1,0,0,0,1,0,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,930,Preparation,962,Loss
Complete,929,2,0,0,1,1,0,0,0,0,1,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,949,Loss,996,Battle
Complete,930,2,0,0,1,1,0,0,0,0,1,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,928,Battle,943,Loss
Complete,931,2,1,1,0,0,0,0,0,2,1,2,2,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,936,Win,969,Preparation
Complete,932,2,1,0,0,1,0,0,0,1,1,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,959,Loss,956,Win
Complete,933,2,1,0,0,1,0,0,0,1,1,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,951,Win,973,Loss
Complete,934,2,0,0,1,1,0,0,0,0,1,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,948,Battle,949,Loss
Complete,935,2,1,0,1,0,0,0,0,1,2,1,1,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,952,Battle,978,Win
Complete,936,2,0,1,0,1,0,0,0,1,0,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,931,Loss,977,Preparation
Complete,937,2,2,0,0,0,0,0,0,2,2,1,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,966,Win,998,Win
Complete,938,2,0,1,0,1,0,0,0,1,0,1,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,939,Preparation,952,Loss
Complete,939,2,1,0,1,0,0,0,0,1,2,1,1,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,938,Battle,1003,Win
Complete,940,2,2,0,0,0,0,0,0,2,2,1,2,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,963,Win,984,Win
Complete,941,2,1,1,0,0,0,0,0,2,1,1,2,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,947,Win,988,Preparation
Complete,942,2,1,1,0,0,0,0,0,2,1,0,2,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,967,Win,994,Preparation
Complete,943,2,1,1,0,0,0,0,0,2,1,1,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,954,Preparation,930,Win
Complete,944,2,1,0,0,1,0,0,0,1,1,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,964,Win,983,Loss
Complete,945,2,0,1,0,1,0,0,0,1,0,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,965,Loss,989,Preparation
Complete,946,2,0,0,0,2,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,960,Loss,1004,Loss
Complete,947,2,0,0,0,2,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,941,Loss,959,Loss
Complete,948,2,0,2,0,0,0,0,0,2,0,1,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,934,Preparation,965,Preparation
Complete,949,2,2,0,0,0,0,0,0,2,2,0,2,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,929,Win,934,Win
Complete,950,2,2,0,0,0,0,0,0,2,2,1,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,953,Win,964,Win
Complete,951,2,0,0,0,2,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,933,Loss,972,Loss
Complete,952,2,1,1,0,0,0,0,0,2,1,2,2,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,935,Preparation,938,Win
Complete,953,2,1,0,0,1,0,0,0,1,1,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,950,Loss,985,Win
Complete,954,2,0,1,1,0,0,0,0,1,1,0,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,943,Battle,975,Preparation
Complete,955,2,0,0,1,1,0,0,0,0,1,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,957,Loss,1007,Battle
Complete,956,2,0,0,0,2,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,962,Loss,932,Loss
Complete,957,2,1,1,0,0,0,0,0,2,1,0,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,955,Win,1001,Preparation
Complete,958,2,0,1,0,1,0,0,0,1,0,1,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,961,Loss,970,Preparation
Complete,959,2,2,0,0,0,0,0,0,2,2,1,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,932,Win,947,Win
Complete,960,2,1,0,1,0,0,0,0,1,2,0,1,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,946,Win,1000,Battle
Complete,961,2,1,1,0,0,0,0,0,2,1,2,2,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,958,Win,982,Preparation
Complete,962,2,2,0,0,0,0,0,0,2,2,1,2,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,956,Win,928,Win
Complete,963,2,1,0,0,1,0,0,0,1,1,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,940,Loss,967,Win
Complete,964,2,0,0,0,2,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,944,Loss,950,Loss
Complete,965,2,1,0,1,0,0,0,0,1,2,1,1,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,945,Win,948,Battle
Complete,966,2,1,0,0,1,0,0,0,1,1,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,937,Loss,974,Win
Complete,967,2,0,0,0,2,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,942,Loss,963,Loss
Complete,968,2,2,0,0,0,0,0,0,2,2,0,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,993,Win,980,Win
Complete,969,2,1,0,1,0,0,0,0,1,2,1,1,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,981,Win,931,Battle
Complete,970,2,1,0,1,0,0,0,0,1,2,1,1,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,996,Win,958,Battle
Complete,971,2,1,0,0,1,0,0,0,1,1,0,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,989,Win,981,Loss
Complete,972,2,2,0,0,0,0,0,0,2,2,1,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,997,Win,951,Win
Complete,973,2,2,0,0,0,0,0,0,2,2,1,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,985,Win,933,Win
Complete,974,2,1,0,0,1,0,0,0,1,1,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,998,Win,966,Loss
Complete,975,2,0,0,1,1,0,0,0,0,1,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,986,Loss,954,Battle
Complete,976,2,2,0,0,0,0,0,0,2,2,1,2,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,994,Win,986,Win
Complete,977,2,0,0,2,0,0,0,0,0,2,0,0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,999,Battle,936,Battle
Complete,978,2,1,0,0,1,0,0,0,1,1,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,992,Win,935,Loss
Complete,979,2,2,0,0,0,0,0,0,2,2,1,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1005,Win,991,Win
Complete,980,2,0,0,1,1,0,0,0,0,1,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,995,Battle,968,Loss
Complete,981,2,1,0,0,1,0,0,0,1,1,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,969,Loss,971,Win
Complete,982,2,1,0,1,0,0,0,0,1,2,0,1,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1001,Win,961,Battle
Complete,983,2,1,0,0,1,0,0,0,1,1,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,988,Loss,944,Win
Complete,984,2,0,0,1,1,0,0,0,0,1,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,991,Battle,940,Loss
Complete,985,2,0,0,0,2,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,973,Loss,953,Loss
Complete,986,2,1,0,0,1,0,0,0,1,1,0,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,975,Win,976,Loss
Complete,987,2,0,0,0,2,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1003,Loss,997,Loss
Complete,988,2,1,0,1,0,0,0,0,1,2,1,1,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,983,Win,941,Battle
Complete,989,2,0,0,1,1,0,0,0,0,1,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,971,Loss,945,Battle
Complete,990,2,0,1,0,1,0,0,0,1,0,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1002,Loss,1005,Preparation
Complete,991,2,0,1,0,1,0,0,0,1,0,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,984,Preparation,979,Loss
Complete,992,2,0,0,0,2,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,978,Loss,1002,Loss
Complete,993,2,0,0,0,2,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,968,Loss,999,Loss
Complete,994,2,0,0,1,1,0,0,0,0,1,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,976,Loss,942,Battle
Complete,995,2,1,1,0,0,0,0,0,2,1,1,2,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,980,Preparation,1006,Win
Complete,996,2,0,1,0,1,0,0,0,1,0,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,970,Loss,929,Preparation
Complete,997,2,1,0,0,1,0,0,0,1,1,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,972,Loss,987,Win
Complete,998,2,0,0,0,2,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,974,Loss,937,Loss
Complete,999,2,1,1,0,0,0,0,0,2,1,0,2,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,977,Preparation,993,Win
Complete,1000,2,1,1,0,0,0,0,0,2,1,2,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1004,Win,960,Preparation
Complete,1001,2,0,0,1,1,0,0,0,0,1,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,982,Loss,957,Battle
Complete,1002,2,2,0,0,0,0,0,0,2,2,1,2,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,990,Win,992,Win
Complete,1003,2,1,0,0,1,0,0,0,1,1,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,987,Win,939,Loss
Complete,1004,2,1,0,0,1,0,0,0,1,1,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1000,Loss,946,Win
Complete,1005,2,0,0,1,1,0,0,0,0,1,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,979,Loss,990,Battle
Complete,1006,2,0,1,0,1,0,0,0,1,0,1,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1007,Preparation,995,Loss
Complete,1007,2,0,1,1,0,0,0,0,1,1,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1006,Battle,955,Preparation
Complete,1008,2,0,1,0,1,0,0,0,1,0,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1016,Loss,1017,Preparation
Complete,1009,2,0,1,1,0,0,0,0,1,1,0,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1021,Battle,1031,Preparation
Complete,1010,2,0,1,0,1,0,0,0,1,0,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1041,Loss,1042,Preparation
